C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_52_883.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_52_883.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_52_883.jpg,0,1,0,8.489068
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_52_953.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_52_953.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_52_953.jpg,0,1,0,9.387691
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_019.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_019.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_019.jpg,0,1,0,10.05702
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_093.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_093.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_093.jpg,0,1,0,10.94331
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_162.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_162.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_162.jpg,0,1,0,11.70179
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_235.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_235.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_235.jpg,0,1,0,12.51473
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_310.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_310.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_310.jpg,0,1,0,13.226
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_383.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_383.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_383.jpg,0,1,0,13.92575
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_452.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_452.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_452.jpg,0,1,0,14.65559
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_520.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_520.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_520.jpg,0,1,0,15.61029
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_587.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_587.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_587.jpg,-0.2,1,0,16.42737
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_660.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_660.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_660.jpg,-0.35,1,0,16.8031
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_731.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_731.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_731.jpg,-0.5500001,1,0,17.55049
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_802.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_802.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_802.jpg,0,1,0,18.27926
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_874.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_874.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_874.jpg,0,1,0,19.09405
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_53_969.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_53_969.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_53_969.jpg,0,1,0,19.98779
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_098.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_098.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_098.jpg,-0.25,1,0,21.19146
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_168.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_168.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_168.jpg,-0.45,1,0,21.91086
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_240.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_240.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_240.jpg,-0.6000001,1,0,22.42771
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_319.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_319.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_319.jpg,-0.8000001,1,0,22.99481
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_391.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_391.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_391.jpg,0,1,0,23.62978
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_466.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_466.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_466.jpg,0,1,0,24.16899
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_541.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_541.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_541.jpg,0,1,0,24.92906
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_611.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_611.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_611.jpg,0,1,0,25.696
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_677.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_677.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_677.jpg,0,1,0,26.26378
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_753.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_753.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_753.jpg,0,1,0,27.0181
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_821.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_821.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_821.jpg,0,1,0,27.5804
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_894.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_894.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_894.jpg,0,1,0,28.32494
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_54_966.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_54_966.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_54_966.jpg,-0.15,1,0,28.87135
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_038.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_038.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_038.jpg,-0.35,1,0,29.53802
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_110.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_110.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_110.jpg,-0.5500001,1,0,30.1091
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_178.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_178.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_178.jpg,0,1,0,30.17947
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_255.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_255.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_255.jpg,0,1,0,30.18775
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_332.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_332.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_332.jpg,0,1,0,30.18865
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_399.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_399.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_399.jpg,-0.1,1,0,30.18915
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_467.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_467.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_467.jpg,-0.25,1,0,30.17787
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_544.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_544.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_544.jpg,-0.45,1,0,30.15417
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_615.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_615.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_615.jpg,-0.6500001,1,0,30.12933
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_686.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_686.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_686.jpg,-0.8000001,1,0,30.11201
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_771.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_771.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_771.jpg,0,1,0,30.17539
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_842.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_842.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_842.jpg,0,1,0,30.18343
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_920.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_920.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_920.jpg,0,1,0,30.18966
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_55_990.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_55_990.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_55_990.jpg,0,1,0,30.19271
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_065.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_065.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_065.jpg,0,1,0,30.19035
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_140.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_140.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_140.jpg,0,1,0,30.19034
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_209.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_209.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_209.jpg,0,1,0,30.19081
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_284.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_284.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_284.jpg,0,1,0,30.19001
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_354.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_354.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_354.jpg,0,1,0,30.19032
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_426.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_426.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_426.jpg,0,1,0,30.19029
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_499.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_499.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_499.jpg,0,1,0,30.1903
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_571.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_571.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_571.jpg,0,1,0,30.19043
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_646.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_646.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_646.jpg,0,1,0,30.19046
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_719.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_719.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_719.jpg,0,1,0,30.19032
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_791.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_791.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_791.jpg,0,1,0,30.19067
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_860.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_860.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_860.jpg,0,1,0,30.19041
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_56_937.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_56_937.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_56_937.jpg,0,1,0,30.19032
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_017.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_017.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_017.jpg,0,1,0,30.19032
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_087.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_087.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_087.jpg,0,1,0,30.19031
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_159.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_159.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_159.jpg,0,1,0,30.19027
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_230.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_230.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_230.jpg,0,1,0,30.19029
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_299.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_299.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_299.jpg,0,1,0,30.19031
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_368.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_368.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_368.jpg,0,1,0,30.19029
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_435.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_435.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_435.jpg,0,1,0,30.18989
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_504.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_504.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_504.jpg,0,1,0,30.19036
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_575.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_575.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_575.jpg,0,1,0,30.19027
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_648.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_648.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_648.jpg,0,1,0,30.19001
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_718.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_718.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_718.jpg,0,1,0,30.19028
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_785.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_785.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_785.jpg,0,1,0,30.19035
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_861.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_861.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_861.jpg,-0.2,1,0,30.17982
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_57_933.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_57_933.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_57_933.jpg,-0.4,1,0,30.15753
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_58_003.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_58_003.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_58_003.jpg,-0.5500001,1,0,30.13927
C:\Users\Gachanja\Desktop\Data\IMG\center_2021_01_19_15_09_58_078.jpg,C:\Users\Gachanja\Desktop\Data\IMG\left_2021_01_19_15_09_58_078.jpg,C:\Users\Gachanja\Desktop\Data\IMG\right_2021_01_19_15_09_58_078.jpg,0,1,0,30.18642
